INFO:root:0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 632.0, 632.0, -632.0, -632.0
INFO:root:1.3253646872258503e-18, 3.1092407918878004e-18, 0.19499919587919815, -1.3152873375373882e-17, 1.6116338045848292e-17, -5.015422354908045e-18, 632.0, 632.0, -632.0, -632.0
INFO:root:1.3253646872258503e-18, 3.1092407918878004e-18, 0.19499919587919815, -1.3152873375373882e-17, 1.6116338045848292e-17, -5.015422354908045e-18, 632.0, 632.0, -632.0, -632.0
INFO:root:1.3253646872258503e-18, 3.1092407918878004e-18, 0.19499919587919815, -1.3152873375373882e-17, 1.6116338045848292e-17, -5.015422354908045e-18, 632.0, 632.0, -632.0, -632.0
INFO:root:1.3253646872258503e-18, 3.1092407918878004e-18, 0.19499919587919815, -1.3152873375373882e-17, 1.6116338045848292e-17, -5.015422354908045e-18, 632.0, 632.0, -632.0, -632.0
INFO:root:1.3253646872258503e-18, 3.1092407918878004e-18, 0.19499919587919815, -1.3152873375373882e-17, 1.6116338045848292e-17, -5.015422354908045e-18, 632.0, 632.0, -632.0, -632.0
INFO:root:1.3253646872258503e-18, 3.1092407918878004e-18, 0.19499919587919815, -1.3152873375373882e-17, 1.6116338045848292e-17, -5.015422354908045e-18, 626.0, 626.0, -626.0, -626.0
INFO:root:1.3253646872258503e-18, 3.1092407918878004e-18, 0.19499919587919815, -1.3152873375373882e-17, 1.6116338045848292e-17, -5.015422354908045e-18, 626.0, 626.0, -626.0, -626.0
INFO:root:1.3253646872258503e-18, 3.1092407918878004e-18, 0.19499919587919815, -1.3152873375373882e-17, 1.6116338045848292e-17, -5.015422354908045e-18, 626.0, 626.0, -626.0, -626.0
INFO:root:-5.255692800652554e-18, 6.216808350556747e-19, 0.19651670861239254, -1.6883849893715537e-16, -4.598522401255005e-17, -5.2135064537595675e-18, 626.0, 626.0, -626.0, -626.0
INFO:root:-5.255692800652554e-18, 6.216808350556747e-19, 0.19651670861239254, -1.6883849893715537e-16, -4.598522401255005e-17, -5.2135064537595675e-18, 626.0, 626.0, -626.0, -626.0
INFO:root:-5.255692800652554e-18, 6.216808350556747e-19, 0.19651670861239254, -1.6883849893715537e-16, -4.598522401255005e-17, -5.2135064537595675e-18, 626.0, 626.0, -626.0, -626.0
INFO:root:-5.255692800652554e-18, 6.216808350556747e-19, 0.19651670861239254, -1.6883849893715537e-16, -4.598522401255005e-17, -5.2135064537595675e-18, 620.0, 620.0, -620.0, -620.0
INFO:root:-5.255692800652554e-18, 6.216808350556747e-19, 0.19651670861239254, -1.6883849893715537e-16, -4.598522401255005e-17, -5.2135064537595675e-18, 620.0, 620.0, -620.0, -620.0
INFO:root:-5.255692800652554e-18, 6.216808350556747e-19, 0.19651670861239254, -1.6883849893715537e-16, -4.598522401255005e-17, -5.2135064537595675e-18, 620.0, 620.0, -620.0, -620.0
INFO:root:-5.255692800652554e-18, 6.216808350556747e-19, 0.19651670861239254, -1.6883849893715537e-16, -4.598522401255005e-17, -5.2135064537595675e-18, 620.0, 620.0, -620.0, -620.0
INFO:root:-5.255692800652554e-18, 6.216808350556747e-19, 0.19651670861239254, -1.6883849893715537e-16, -4.598522401255005e-17, -5.2135064537595675e-18, 620.0, 620.0, -620.0, -620.0
