INFO:root:8.902361501685544e-19, 1.0809710774995995e-18, 0.19499910832022738, -5.560204592304398e-18, 6.687590826539784e-18, -4.1433372360068605e-19, 687.5, 687.5, -687.5, -687.5
INFO:root:8.902361501685544e-19, 1.0809710774995995e-18, 0.19499910832022738, -5.560204592304398e-18, 6.687590826539784e-18, -4.1433372360068605e-19, 687.5, 687.5, -687.5, -687.5
INFO:root:8.902361501685544e-19, 1.0809710774995995e-18, 0.19499910832022738, -5.560204592304398e-18, 6.687590826539784e-18, -4.1433372360068605e-19, 687.5, 687.5, -687.5, -687.5
INFO:root:8.902361501685544e-19, 1.0809710774995995e-18, 0.19499910832022738, -5.560204592304398e-18, 6.687590826539784e-18, -4.1433372360068605e-19, 687.5, 687.5, -687.5, -687.5
INFO:root:8.902361501685544e-19, 1.0809710774995995e-18, 0.19499910832022738, -5.560204592304398e-18, 6.687590826539784e-18, -4.1433372360068605e-19, 687.5, 687.5, -687.5, -687.5
INFO:root:8.902361501685544e-19, 1.0809710774995995e-18, 0.19499910832022738, -5.560204592304398e-18, 6.687590826539784e-18, -4.1433372360068605e-19, 687.5, 687.5, -687.5, -687.5
INFO:root:8.902361501685544e-19, 1.0809710774995995e-18, 0.19499910832022738, -5.560204592304398e-18, 6.687590826539784e-18, -4.1433372360068605e-19, 687.5, 687.5, -687.5, -687.5
INFO:root:8.902361501685544e-19, 1.0809710774995995e-18, 0.19499910832022738, -5.560204592304398e-18, 6.687590826539784e-18, -4.1433372360068605e-19, 687.5, 687.5, -687.5, -687.5
INFO:root:8.902361501685544e-19, 1.0809710774995995e-18, 0.19499910832022738, -5.560204592304398e-18, 6.687590826539784e-18, -4.1433372360068605e-19, 687.5, 687.5, -687.5, -687.5
INFO:root:8.902361501685544e-19, 1.0809710774995995e-18, 0.19499910832022738, -5.560204592304398e-18, 6.687590826539784e-18, -4.1433372360068605e-19, 687.5, 687.5, -687.5, -687.5
